wordID	wordCS	word	lemma	Pos
1241423	@@4853157	@@4853157	--	fo
1241443	Gurin	gurin	gurin	np1
1241645	Timis	timis	--	nn1_np1
1241701	themseIf	themseif	--	nn1
1241882	Yougetterrifiedofa	yougetterrifiedofa	--	nn1_np1@
1241919	Dautrys	dautrys	--	np1_nn2
1242199	119-128	119-128	--	mcmc
1242349	BOTHSPEAKINGHINDI	bothspeakinghindi	--	np1
1242495	Aquafresh	aquafresh	--	vv0
1242567	hand-fashioned	hand-fashioned	hand-fashioned	jj_nn1
1242592	Eelee	eelee	--	nn1_np1@
1242691	floorcreaksinroom	floorcreaksinroom	--	nn1
1242761	Bytheway	bytheway	--	np1_nn1
1243007	TheChickenDance	thechickendance	--	nn1_np1@
1243382	HYPOCRITE	hypocrite	--	np1_jj
1243449	uncomportable	uncomportable	uncomportable	jj
1243589	[SNAKE_HISSES]	[snake_hisses]	--	@1
1243643	dsomehow	dsomehow	--	vv0
1243722	self-tatted	self-tatted	--	jj
1243807	@@4495361	@@4495361	--	fo
1243976	Piedmont	piedmont	--	#np1
1244007	It'sjustpaper	it'sjustpaper	--	vv0_nn1_np1@
1244232	up-tiddly	up-tiddly	--	rr
1244298	Venti	venti	--	nn2_np1@
1244301	playingcircusmarch	playingcircusmarch	--	nn1_vv0
1244488	Luckbealadytonight	luckbealadytonight	--	np1_nn1
1244502	Karinski	karinski	--	jj_np1_nn1
1244686	HASKELL	haskell	--	np1_nn1_vv0
1244815	Mahmood	mahmood	--	nn1_vv0_np1@
1244890	weareyoung	weareyoung	--	jj@
1245391	prattlings	prattlings	prattling	nn2
1245621	Wasson	wasson	wasson	nn1_np1@
1245646	MITCHELLSIGHING	mitchellsighing	--	np1
1245783	Scarefest	scarefest	--	np1
1245963	Kojii	kojii	--	nn2_np1@
1246450	over-the-top	over-the-top	over-the-top	vv0_jj_nn1
1247357	Icouldtell	icouldtell	--	vv0
1247376	lowill	lowill	--	nn1_vv0
1247489	electro-cells	electro-cells	--	#nnu_jj
1248052	Oop-y	oop-y	--	np1_vv0_nn1
1248058	Transpact	transpact	--	nn1_np1
1248215	at-It	at-it	--	nn1@
1248303	dummyhead	dummyhead	--	nn1
1248324	[AIRPLANE_ENGINE_REVVING]	[airplane_engine_revving]	--	@1
1248482	now-Drs	now-drs	--	nn2
1248608	narking	narking	--	vvg_jj@
1248775	bipping	bipping	--	nn1@_jj@
1248783	na-nas	na-nas	--	nn2
1248804	teeth-	teeth-	--	nn1
1249053	THEBLUEDANUBEPLAYING	thebluedanubeplaying	--	np1
1249165	DANY	dany	dany	np1
1249439	Bar'chu	bar'chu	--	#np1
1249619	Annenberg	annenberg	--	#np1
1249768	chichensam	chichensam	--	nn1
1249921	Arciana	arciana	--	nn1_np1@
1250254	@@4637131	@@4637131	--	fo
1250465	720p.HDTV-CTU	720p.hdtv-ctu	--	np1_nn1_jj
1250470	Luxes	luxes	luxes	np1_nn2
1250519	BANDAGESRIPPING	bandagesripping	--	np1
1250686	Takotoke	takotoke	--	np1
1250697	@@3603241	@@3603241	--	fo
1250734	sperare	sperare	--	vv0_nn1
1250978	Thisithu	thisithu	--	nn1_np1
1251215	light.N	light.n	--	nnu
1251243	[Pump_Motor_Chugging]	[pump_motor_chugging]	--	@1
1251443	alreadyknew	alreadyknew	--	vv0
1251526	Bumpit	bumpit	--	nn1_np1
1251832	Commiserations	commiserations	commiseration	nn2
1251849	Raganetti	raganetti	--	np1_nn1
1251885	Electricalwhine	electricalwhine	--	np1@_nn1_vv0
1252000	yeah.If	yeah.if	--	nnu
1252018	Lemon-flavored	lemon-flavored	lemon-flavored	jj
1252075	@@3595290	@@3595290	--	fo
1252226	@@4395992	@@4395992	--	fo
1252437	mytrust	mytrust	--	vv0_nn1
1252460	Terrorfright	terrorfright	--	np1_nn1
1252600	Iisten	iisten	--	vv0_np1@
1252699	Stretchy	stretchy	--	np1_nn1
1253063	Labeled	labeled	labeled	np1@
1253242	lMlTATESsnoring	lmltatessnoring	--	vvg_nn1@
1253276	Stepdad	stepdad	--	np1@_nn1
1253314	@@4341988	@@4341988	--	fo
1253503	@@4307878	@@4307878	--	fo
1253915	**26;8234;TOOLONG	**26;8234;toolong	--	fu
1253962	@@4392777	@@4392777	--	fo
1254054	Mateen	mateen	--	nn1_np1
1254120	Wallabees	wallabees	wallabees	nn2_np1@
1254231	@@6423868	@@6423868	--	fo
1254542	it'sadog	it'sadog	--	vv0_nn1
1255257	[TRANSPORTER_POWERING_UP]	[transporter_powering_up]	--	@1
1255457	Shadowgrove	shadowgrove	--	vv0_nn1
1255465	Cryoglobulinemia	cryoglobulinemia	--	nn1_np1@
1255860	@@6578704	@@6578704	--	fo
1256630	1500-a-day	1500-a-day	--	jj
1256923	@@4377702	@@4377702	--	fo
1257018	three.50	three.50	--	fo
1257128	Hilary--	hilary--	--	np1
1257148	really-We	really-we	--	ppis2
1257258	Clankscan	clankscan	--	np1@_nn1
1257354	Bandraginus	bandraginus	--	np1_nn1
1257467	**25;8090;TOOLONG	**25;8090;toolong	--	nn2_np2
1257569	[Tears_off_check]	[tears_off_check]	--	@1
1257621	snafued	snafued	--	jj@_vvn@_vvd
1257756	HASKELL	haskell	--	vv0
1257870	powwows	powwows	powwow	vvz
1258063	Mary-Lee	mary-lee	--	np1
1258137	unibosom	unibosom	--	nn1
1258276	Mphhh	mphhh	--	np1
1258299	Whiz-bang	whiz-bang	whiz-bang	np1
1258449	t-t-tea	t-t-tea	--	nn1_jj
1258476	orphanages	orphanages	--	#nnu
1258499	**27;1047;TOOLONG	**27;1047;toolong	--	np1@
1258657	I'mhavingproblemswithmy	i'mhavingproblemswithmy	--	jj_nn1
1258778	Fixie	fixie	--	nn1_np1@
1258904	Dunphy	dunphy	--	jj
1259182	ba-bye	ba-bye	ba-bye	jj_nn1@
1259278	theprincipessa	theprincipessa	--	nn1
1259447	Barka	barka	barka	np1
1259461	Grazed	grazed	graze	vvn_jj@
1259523	senates	senates	senate	nn2
1259739	Thatisbeddingfor	thatisbeddingfor	--	nn1_np1@
1259838	Areyouspeedywithaglue	areyouspeedywithaglue	--	vv0_nn1
1260342	@@3158156	@@3158156	--	fo
1260548	Soy-moo	soy-moo	--	nn1_jj
1260641	mr.Amiri	mr.amiri	--	nnu
1260732	fmri	fmri	--	#nnu
1260779	doyouhavegas	doyouhavegas	--	nn2
1261043	alice--	alice--	--	nn1_jj
1261089	rappinginOccitan	rappinginoccitan	--	nn1_jj
1261305	**30;1450;TOOLONG	**30;1450;toolong	--	np1
1261382	shot-putters	shot-putters	shot-putters	nn2
1261483	fernlike	fernlike	fernlike	jj
1261579	hackles	hackles	--	#nnu
1261649	@@3602736	@@3602736	--	fo
1262154	500kgs	500kgs	--	fo
1262471	clownhornhonks	clownhornhonks	--	vvz_nn2
1262528	carthage	carthage	carthage	vv0_nn1
1262815	FINDLAY	findlay	findlay	np1_vv0
1262955	Reunited	reunited	--	vvd_jj_vvn
1263013	disgusting.People	disgusting.people	--	nnu
1263060	clip-clopmusic	clip-clopmusic	--	jj_nn1@
1263122	Confectioners	confectioners	confectioner	nn2
1263238	Surgilube	surgilube	--	vv0_nn1_np1@
1263306	babysitteris	babysitteris	--	nn1
1263609	dad-dad-dad	dad-dad-dad	--	nn1_jj
1263745	nure	nure	nure	nn1
1263870	Ullstead	ullstead	--	np1
1263941	Foni	foni	--	np1_nn1_jj
1263991	@@6079639	@@6079639	--	fo
1264224	Av-vi-vi-vi-vi	av-vi-vi-vi-vi	--	mc
1264228	gored	gored	--	vvn@_vvd_jj@
1264380	6Jaison**	6jaison**	--	fo
1264410	Waylonwhoopshappily	waylonwhoopshappily	--	np1_rr
1264484	Dronedropsinpitch	dronedropsinpitch	--	vv0_nn1_np1@
1264600	rape-mobile	rape-mobile	--	nn1_jj
1264654	thisweekIwillbe	thisweekiwillbe	--	vv0_nn1
1265041	**33;4292;TOOLONG	**33;4292;toolong	--	np1
1265050	@@4655017	@@4655017	--	fo
1265620	@@4637858	@@4637858	--	fo
1265960	sveater	sveater	--	#nnu
1266096	ham-Fisted	ham-fisted	ham-fisted	jj
1266149	@@6464754	@@6464754	--	fo
1266205	Hulot	hulot	hulot	vv0_nn1_np1@
1266222	SPRITZ	spritz	spritz	vv0
1266271	[Man_On_TVContinues]	[man_on_tvcontinues]	--	@1
1266329	Barbi	barbi	barbi	np1_jj
1266365	cat-eating	cat-eating	--	jj_nn1
1267090	Sr.Pool	sr.pool	--	np1
1267429	Cybermat	cybermat	--	np1_vv0_nn1
1267502	[Punches_Being_Thrown]	[punches_being_thrown]	--	@1
1267776	2DADSANDBUFFERLAUGH	2dadsandbufferlaugh	--	fo
1267832	bestperformanceof	bestperformanceof	--	vv0
1268032	@@5078583	@@5078583	--	fo
1268069	Costin	costin	costin	np1
1268285	Zano	zano	zano	np1_nn1
1268555	Itfrightensme	itfrightensme	--	nn1_np1@
1268827	compartmentalizer	compartmentalizer	--	nn1
1268911	Cracksegg	cracksegg	--	np1@_nn1_vv0
1269008	watchyourself	watchyourself	--	ppx1
1269235	I'mreallyhappywithhowit	i'mreallyhappywithhowit	--	np1@_nn1
1269299	plans	plans	--	#nn2
1269340	Dogburg	dogburg	--	np1
1269357	aquarists	aquarists	aquarist	nn2
1269557	redonk	redonk	--	#nnu
1269585	Anhil	anhil	--	np1_vv0@
1269599	willhold	willhold	--	nn1_vv0
1269755	@@5793297	@@5793297	--	fo
1269794	down-tiddly	down-tiddly	--	rr
1269833	TheBirdTheBee	thebirdthebee	--	np1@_nn1
1270045	diverted	diverted	diverted	jj@_vvn
1270121	Wehavesensational	wehavesensational	--	jj_np1
1270528	Speaksmandarin	speaksmandarin	--	np1
1270622	Hating	hating	hating	vvg_np1
1270704	Luxes	luxes	luxes	nn2
1270746	Bosha	bosha	--	nn1@_np1
1271079	ecgonine-type	ecgonine-type	--	jj_nn1
1271163	ombreeffect	ombreeffect	--	nn1
1271385	low-voiced	low-voiced	low-voiced	jj_nn1
1271407	mar-beth	mar-beth	--	jj
1271690	chocolate-spread	chocolate-spread	--	jj_nn1
1271705	bicentenary	bicentenary	--	#nnu
1271739	Klinefelds	klinefelds	--	np1
1271745	Clinique	clinique	--	nn1
1271993	uh-uh-huh	uh-uh-huh	--	#nnu
1272201	Franken-couple	franken-couple	--	nn1_jj
1272295	@@3131833	@@3131833	--	fo
1272352	Rim-shot	rim-shot	--	nn1_jj
1272618	18.305	18.305	--	mc
1272757	numskull	numskull	--	vv0_nn1
1272785	gristle	gristle	gristle	vvi
1272802	@@5492026	@@5492026	--	fo
1272966	oneofthegirlstold	oneofthegirlstold	--	vv0
1273279	LetTheMusicPlay	letthemusicplay	--	nn1_np1
1273464	hockeys	hockeys	hockeys	nn2
1273490	Battini	battini	--	nn2_np1@
1273536	pro-queer	pro-queer	--	jj
1273548	un-cursed	un-cursed	--	vvn
1273679	gotpartners	gotpartners	--	nn2
1274121	@@6684710	@@6684710	--	fo
1274159	Bekhesh	bekhesh	--	nn1_np1
1274213	regular-shaped	regular-shaped	--	jj_nn1
1274493	@@4631915	@@4631915	--	fo
1274573	@@4367149	@@4367149	--	fo
1274598	samswope	samswope	--	vv0
1274726	[DAMON_GASPS]	[damon_gasps]	--	@1
1275237	@@4200978	@@4200978	--	fo
1275481	[Stairs_Squeaking]	[stairs_squeaking]	--	@1
1276001	HOSTAGESSCREAM	hostagesscream	--	np1
1276094	ex-Permanent	ex-permanent	--	jj
1276266	Yankees-So	yankees-so	--	rr_rg
1276321	zero-zero-one	zero-zero-one	--	mc
1276711	Gatorella	gatorella	--	np1_nn1@
1276859	fua	fua	--	nn1
1277120	[CHANG_LAUGHS]	[chang_laughs]	--	@1
1277123	one-zero-one-zero-	one-zero-one-zero-	--	jj_nn1
1277125	Not-Mum	not-mum	--	nn1_jj
1277381	Salvert	salvert	--	np1_nn1_vv0
1277736	drumsting	drumsting	--	vvg_nn1@
1278166	Nethertown	nethertown	--	#np1
1278186	Crowned	crowned	crown	vvn_jj@_vvd
1278225	imitatinglightsaber	imitatinglightsaber	--	nn1
1278589	not-so-polite	not-so-polite	--	jj
1278608	Sapp	sapp	sapp	vv0_nn1
1278739	[IN_SCARY_VOICE]	[in_scary_voice]	--	@1
1278781	beassistant	beassistant	--	jj_nn1
1278888	[Pans_clang]	[pans_clang]	--	@1
1278912	re-inflating	re-inflating	re-inflating	vvg
1279396	youseemedtobejust	youseemedtobejust	--	nn1
1279412	Witherball	witherball	--	np1_nn1
1279632	push-and-grab	push-and-grab	--	#jj_nnu
1279638	RickJames	rickjames	--	np1_nn2
1279722	aviable	aviable	aviable	jj
1279805	Boohoo	boohoo	--	#np1
1279841	AsBogart	asbogart	--	np1@_nn1_vv0
1279918	@@4822297	@@4822297	--	fo
1280064	left-It	left-it	--	nn1@_jj
1280335	Ifyoutotally	ifyoutotally	--	rr_np1@
1280369	128TH	128th	128th	md
1280601	shirt-type	shirt-type	--	nn1_jj
1280959	dblack	dblack	--	nn1_vv0
1281153	violative	violative	violative	jj
1281359	Accumulator	accumulator	--	#np1
1281372	go-see	go-see	--	#nnu
1281424	You'resittingheretelling	you'resittingheretelling	--	vvg
1281525	vituperate	vituperate	--	vv0
1281572	Luchino	luchino	luchino	np1_nn1
1281712	TVguy	tvguy	--	nn1_jj_np1@
1281732	@@5074759	@@5074759	--	fo
1281764	Krulak	krulak	--	#np1
1281803	Turgut	turgut	turgut	np1
1281869	Takntage	takntage	--	nn1_vv0
1282133	mandora	mandora	--	nn1
1282278	Scoreline	scoreline	scoreline	nn1
1282282	Bouchers	bouchers	bouchers	np2
1282398	butthegoalreallyhere	butthegoalreallyhere	--	nn1
1282468	wang--	wang--	--	jj
1282545	rebringing	rebringing	--	jj@_nn1@
1282673	Vidocq	vidocq	vidocq	np1
1282762	[ILLYA_SIGHS]	[illya_sighs]	--	@1
1282895	smellboo-boo	smellboo-boo	--	#jj_nnu
1282964	SHAMPAGNE	shampagne	--	nn1_np1
1283030	e-She	e-she	--	pphs1
1283355	higher-energy	higher-energy	higher-energy	jj_nn1
1283984	I.He	i.he	--	np1
1284001	eemee	eemee	--	nn1
1284097	Fazer	fazer	fazer	np1_nn1
1284211	SOBSRAGGEDLY	sobsraggedly	--	np1_rr
1284243	Shoplifting	shoplifting	--	#nn1
1284391	Passable	passable	--	#np1
1284438	dwe	dwe	--	jj
1284761	lear	lear	--	vv0
1284776	@@3203271	@@3203271	--	fo
1284905	Soyez	soyez	--	vv0
1284945	V.S.-41417	v.s.-41417	--	mc
1285077	undepressed	undepressed	undepressed	jj
1285167	dollarzen	dollarzen	--	nn1_jj
1285191	avenitzio	avenitzio	--	nn1
1285287	White-headed	white-headed	white-headed	jj_nn1
1285356	@owl_hoots	owlhoots	--	nn2_vvz
1285618	**27;4232;TOOLONG	**27;4232;toolong	--	np1
1285728	Ilookat	ilookat	--	np1_vv0_nn1
1285756	Moonbounce	moonbounce	--	nn1@_np1
1285887	Frankencarlos	frankencarlos	--	#np1
1285990	Yappy	yappy	--	jj_np1
1286356	along-Here	along-here	--	rl
1286445	well-publicized	well-publicized	well-publicized	jj
1286548	Bagala	bagala	--	np1_nn1@
1286665	draunched	draunched	--	vvn@_jj@
1286688	CYNTHIASIGHS	cynthiasighs	--	np2_vvz_nn2
1286749	Thisisagiftthat	thisisagiftthat	--	vv0_np1@_nn1
1286800	texasanymore	texasanymore	--	nn1
1287117	tittie-fucking	tittie-fucking	--	#nnu_jj
1287133	Mateen	mateen	--	nn1_np1_jj
1287596	Aw-	aw-	--	nn1_jj
1287715	CD-FIT	cd-fit	--	nn1@_jj
1287927	Channing	channing	--	np1_nn1@_jj@
1287934	Bone-crushing	bone-crushing	bone-crushing	jj_nn1
1288080	SPLICE	splice	splice	vv0
1288103	you'resortof	you'resortof	--	vv0_nn1
1288118	Godsend	godsend	--	np1_vv0_nn1
1288131	@@4328634	@@4328634	--	fo
1288173	TIME-SENSITIVE	time-sensitive	time-sensitive	jj
1288327	one-th	one-th	--	jj_nn1
1288332	dreminded	dreminded	--	vvd
1288362	Encouragingshouts	encouragingshouts	--	np1_vvz
1288407	malthus	malthus	--	nn1
1288457	Thereissomethingkindof	thereissomethingkindof	--	vv0
1288535	breakut	breakut	--	nn1
1288719	SUCTION-GUN	suction-gun	--	jj_nn1
1288787	havock	havock	--	nn1_vv0
1289001	Panthakjab	panthakjab	--	nn1@_np1
1289006	Heshy	heshy	--	jj_np1@
1289033	thechemistrywasslightly	thechemistrywasslightly	--	rr
1289039	IneverthoughtIwouldbe	ineverthoughtiwouldbe	--	vv0
1289187	table--	table--	--	nn1_jj
1289252	Langaran	langaran	--	nn1_jj@_np1
1289505	MENJEERING	menjeering	--	np1
1289752	strictly--	strictly--	--	jj_nn1
1289837	imbeded	imbeded	--	vvd_vvn@
1290000	Longbow	longbow	longbow	nn1_vv0_np1
1290151	Ilikewithout	ilikewithout	--	vv0_nn1_np1@
1290237	**27;264;TOOLONG	**27;264;toolong	--	vv0_nn1
1290493	Tagart	tagart	--	np1_vv0_nn1
1290607	Switchesrecorderoff	switchesrecorderoff	--	np1
1290678	narcota	narcota	--	nn1
1290813	madoffed	madoffed	--	vvn@
1290841	feelings'cause	feelings'cause	--	nn1
1291349	effed	effed	--	jj@_vvn@
1291430	travalena	travalena	--	nn1
1291597	Salu	salu	--	nn1_np1
1291935	Bandraginus	bandraginus	--	nn1_np1
1291966	Bobbum	bobbum	--	np
1292249	double-dips	double-dips	double-dips	nn2
1292409	hearttosee	hearttosee	--	nn1
1292611	Officerhood	officerhood	--	nn1
1292658	douchein	douchein	--	nn1
1292706	Ma-Ti	ma-ti	--	#np1
1292833	Nubsy	nubsy	--	np1_nn1_jj
1292967	c/ass	c/ass	--	fu
1293045	abasi	abasi	--	nn2
1293248	@@4061066	@@4061066	--	fo
1293253	**33;27;TOOLONG	**33;27;toolong	--	np1@_vvg
1293399	GRANDMOTHERLY	grandmotherly	grandmotherly	jj
1293486	[Speaking_Real_German]	[speaking_real_german]	--	@1
1293565	Intercomchimes	intercomchimes	--	np1@_nn2
1293693	a-eating	a-eating	--	vvg
1293720	poopen	poopen	--	vv0
1293904	idents	idents	ident	nn2
1294474	backdraft	backdraft	backdraft	nn1_vv0
1294500	siGantenG	siganteng	--	vv0
1294581	whiskeyis	whiskeyis	--	nn1
1294698	bully-No	bully-no	--	at
1294746	sendingm	sendingm	--	nn1
1295039	it'sawesometo	it'sawesometo	--	nn1
1295223	@@5599833	@@5599833	--	fo
1295241	Zink	zink	zink	np1
1295380	spri'se	spri'se	--	vv0_nn1
1295412	Tanisha	tanisha	tanisha	np1@_nn1
1295734	weightroom	weightroom	weightroom	nn1
1295742	Cakey	cakey	cakey	jj@_nn1
1295792	**26;4856;TOOLONG	**26;4856;toolong	--	np1@_nn1_jj
1295837	Maman	maman	--	np1
1295965	**89;1359;TOOLONG	**89;1359;toolong	--	fo
1296142	Azimoff	azimoff	--	np1@_nn1_vv0
1296387	1m50	1m50	--	fo
1296430	fta-abs	fta-abs	fta-abs	jj
1297046	SCIENTIFIC-LIKE	scientific-like	--	jj
1297151	eggs-change	eggs-change	--	nn1_jj
1297300	znami	znami	--	nn2
1297409	@@4347016	@@4347016	--	fo
1297521	Bullgruntswildly	bullgruntswildly	--	rr_np1@
1297537	@@6489914	@@6489914	--	fo
1297572	toilet-clogger	toilet-clogger	--	nn1_jj
1297632	Rendevouz	rendevouz	--	vv0_nn1
1297943	Thetop'salittle	thetop'salittle	--	vv0
1297972	Trakterbeem	trakterbeem	--	vv0_nn1
1298281	film-look	film-look	--	jj_nn1
1298350	Quackimodo	quackimodo	--	np1_nn1
1298421	Wy-bro	wy-bro	--	nn1_jj
1298567	swarting	swarting	--	vvg
1298619	LUBE	lube	lube	vv0
1298649	cataloging	cataloging	--	#nnu
1298694	It'sallright	it'sallright	--	nn1
1298773	e-e-excuse	e-e-excuse	--	jj_nn1
1299049	Maybenexttimewe	maybenexttimewe	--	np1_nn1_vv0
1299088	shabbi	shabbi	--	nn2
1299269	PROWL	prowl	prowl	nn1_np1
1299619	Helenascreaming	helenascreaming	--	np1
1299867	BarryWhite	barrywhite	--	jj_nn1
1300283	Whatareyoudoingusing	whatareyoudoingusing	--	vvg_jj@_np1@
1300701	bemusedlaugh	bemusedlaugh	--	nn1_vv0
1300787	I'minhere	i'minhere	--	nn1_np1@_jj
1300825	a-associate	a-associate	--	vv0_nn1_jj
1300920	escape.How	escape.how	--	nnu
1300928	Scrying	scrying	--	np1
1301124	She-diculous	she-diculous	--	jj
1301168	you'retheQueenof	you'rethequeenof	--	vv0_nn1
1301241	BULLETCLINKSONFLOOR	bulletclinksonfloor	--	np1
1301278	lujah	lujah	--	uh
1301292	**27;975;TOOLONG	**27;975;toolong	--	np1
1301419	I'mnotgoingtodrop	i'mnotgoingtodrop	--	vv0
1301542	*as	*as	*as	fo
1301740	$5.57	$5.57	--	nnu
1302203	Naruban	naruban	--	jj_np1
1302318	Bloodless	bloodless	--	np1_jj
1302364	self-blindinks	self-blindinks	--	nn2
1302750	Hasard	hasard	hasard	np1
1302807	d'cause	d'cause	--	vv0
1302808	dcause	dcause	--	vv0
1302860	ex-bull	ex-bull	--	jj_nn1
1302865	Lamnicorp	lamnicorp	--	nn1_np1
1303009	chomped	chomped	chomp	vvd_vvn@_jj@
1303441	Magoos	magoos	magoos	nn2_np1
1303522	givememore	givememore	--	nn1
1303741	10:59pm	10:59pm	--	#fo
1303765	BLARINGHORN	blaringhorn	--	np1
1303927	[PLAYING_RESSIKAN_MELODY]	[playing_ressikan_melody]	--	@1
1303940	I'matapointinmy	i'matapointinmy	--	jj_nn1
1304040	Ils	ils	--	vvz@_np2
1304123	Visconti	visconti	--	jj@_np1@_nn2
1304215	backstopping	backstopping	--	jj@_nn1@
1304224	[Magnum_snickering]	[magnum_snickering]	--	@1
1304256	In-law-in-the-attic	in-law-in-the-attic	--	jj_nn1
1304432	carisoprodol	carisoprodol	--	#nnu
1304653	camera-friendIy	camera-friendiy	--	jj_nn1
1304867	Lemur-sitter	lemur-sitter	--	nn1_jj
1305074	candidate-	candidate-	--	jj_nn1
1305416	first-ish	first-ish	--	jj
1305490	I'MORRY	i'morry	--	nn1_np1
1305531	Alchemy.Ah	alchemy.ah	--	np1
1305850	I'mesther	i'mesther	--	vv0_nn1_np1@
1305980	12:42am	12:42am	--	#fo
1306062	tacky-ass	tacky-ass	--	jj
1306469	ONHEADSET	onheadset	--	np1
1306477	[CAROLINE_GASPS]	[caroline_gasps]	--	@1
1306633	maybeyoushouldtry	maybeyoushouldtry	--	nn1
1306673	undampening	undampening	--	vvg
1306809	Blaque	blaque	--	np1_nn1
1306988	Lord-where	lord-where	--	rrq_cs
1307112	sat-tel	sat-tel	--	nn1_jj
1307177	lumbar-spine	lumbar-spine	--	jj_nn1
1307221	[Channels_Changing]	[channels_changing]	--	@1
1307348	Horran	horran	--	np1
1307515	Landsbury	landsbury	landsbury	np1
1307641	leptospirosis	leptospirosis	--	#nnu
1307918	eternus	eternus	--	nn1
1308359	nitride	nitride	nitride	nn1
1308526	Klatch	klatch	--	nn1_vv0_np1
1308552	cross-typing	cross-typing	--	nn1_jj
1309061	non-matching	non-matching	non-matching	jj_nn1
1309754	[Line_Ringing_On_Intercom]	[line_ringing_on_intercom]	--	@1
1309769	sharo	sharo	--	nn1
1309960	rrreturned	rrreturned	--	vvn
1309995	golf-pro	golf-pro	--	nn1_jj
1310065	Stonegrinds	stonegrinds	--	np1_vvz_nn2
1310219	Scratchcards	scratchcards	--	nn2@_np2
1310275	GARBANZO	garbanzo	garbanzo	nn1_np1
1310335	MyFace	myface	--	vv0_nn1
1310415	cuntiness	cuntiness	--	nn1
1310451	just-Thomas	just-thomas	--	#np1
1310640	thinking-Uncle	thinking-uncle	--	jj
1310698	metallicobjectdrops	metallicobjectdrops	--	vvz_nn2
1310739	Lascio	lascio	lascio	np1_nn1@
1310780	zanycartoonmusicplays	zanycartoonmusicplays	--	vvz_nn2
1310831	scoop-of-vanilla	scoop-of-vanilla	--	jj_nn1
1310998	need.Crew	need.crew	--	nnu
1311086	snooping	snooping	snooping	nn1
1311270	mitchellandcaitlynn	mitchellandcaitlynn	--	nn1
1311272	Meskimmin	meskimmin	--	np1
1311371	Vehiclerumblesoutside	vehiclerumblesoutside	--	np1@_nn1
1311395	It'sdramatic	it'sdramatic	--	jj_np1@
1311550	RW936	rw936	--	fo
1311585	Halmuhnee	halmuhnee	--	np1_nn1
1311677	Fracturing	fracturing	fracture	vvg@
1311695	[OFFICER_SNAPS_FINGERS]	[officer_snaps_fingers]	--	@1
1311698	Morphenomenal	morphenomenal	morphenomenal	np1_jj
1311781	**29;9693;TOOLONG	**29;9693;toolong	--	np1
1312151	marinate	marinate	marinate	nn1_jj_vv0
1312348	L-95	l-95	--	fo
1312370	CHTING	chting	--	vvg
1312485	Peretor	peretor	--	np1
1312550	@@3594611	@@3594611	--	fo
1312685	[Bzzzt]	[bzzzt]	--	@1
1312914	betaa	betaa	--	nn1
1313075	gun-ship	gun-ship	--	nn1
1313217	Hyper-drive	hyper-drive	hyper-drive	vv0_nn1
1313242	peices	peices	--	vvz_nn2
1313248	Coisette	coisette	--	np1
1313432	that'sthething	that'sthething	--	nn1@_vvg
1313568	PRESTO--	presto--	--	nn1_jj
1313677	soon-to-be-made	soon-to-be-made	--	jj_nn1
1313947	Temeraire	temeraire	temeraire	nn1
1314013	Abracadabra	abracadabra	--	np1@
1314271	Adriannascreams	adriannascreams	--	np1_vvz
1314336	Bob.Eyes	bob.eyes	--	np1
1314390	Ifoundyouonmywebsite	ifoundyouonmywebsite	--	#np1
1314474	Thesilhouette	thesilhouette	--	nn1_np1@
1314789	reliefe	reliefe	--	nn1
1314871	NICKI'SVOICE	nicki'svoice	--	np1
1315230	[pierce_screaming]	[pierce_screaming]	--	@1
1315294	oh-so-secret	oh-so-secret	--	jj_nn1
1315329	[Screams_in_terror]	[screams_in_terror]	--	@1
1315578	Mutara-	mutara-	--	jj_nn1
1315845	Tufflex-coated	tufflex-coated	--	jj_nn1
1315878	IsmellTim	ismelltim	--	nn1
1315944	Tabernacle	tabernacle	tabernacle	nn1_np1
1316131	Iravan	iravan	--	np1_nn1_jj
1316260	Endicotts	endicotts	--	np2
1316284	it'spetbedding	it'spetbedding	--	vvg
1316377	two-plus	two-plus	two-plus	jj_nn1@
1316396	GAMBINI	gambini	--	nn1_nn2_np1_jj
1316511	Calufrax	calufrax	--	vv0_nn1_np1@
1316517	agenouiller	agenouiller	--	#nnu
1316635	Iknowyouhavebeen	iknowyouhavebeen	--	jj_nn1
1316689	Phonelinedisconnecting	phonelinedisconnecting	--	np1@_vvg
1316707	**25;8008;TOOLONG	**25;8008;toolong	--	rr
1316979	Harar	harar	--	np1_vv0
1316986	Borgolis	borgolis	--	nn1_np1
1317305	devolves	devolves	devolves	nn2_vvz
1317307	aisleone	aisleone	--	vv0_nn1
1317312	Don'tforget	don'tforget	--	np1_vv0_nn1
1317363	@@3783819	@@3783819	--	fo
1317542	more-appropriately	more-appropriately	--	rr
1317564	militaryish	militaryish	--	vv0_jj
1317905	h-e-a-t	h-e-a-t	--	nn1
1317987	@@3757198	@@3757198	--	fo
1318006	sex-versary	sex-versary	--	nn1_jj
1318058	Dameda	dameda	--	nn1_np1@
1318071	Ferengi-like	ferengi-like	--	jj
1318222	hagy	hagy	--	nn1
1318360	back-riding	back-riding	--	#jj_nnu
1318451	howfoolish	howfoolish	--	vv0
1318493	thislace.He	thislace.he	--	nnu
1318545	Swooping	swooping	--	np1_vvg
1318629	enjod	enjod	--	vv0_nn1
1318689	Skyler	skyler	skyler	nn1
1318699	[Wade_and_Rembrandt_laughing]	[wade_and_rembrandt_laughing]	--	@1
